Sales Organization;Item (SD);Sales Document;Status;Status;Sales Document Type;Sold-to party;Name 1;Material;Description;Plant;Confirmed Quantity;Order Quantity;Unit of measure;Delivery Date;Ship-to party;Ship-To Name;Purchase order no.;Goods Issue Date
A131;10;137159213;Not delivered;A;ZKB;682230;AGROQUIMICA URANGA SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;201,600;201,600;KG;30/10/2021;682230;AGROQUIMICA URANGA SRL;C0000004479 Z11;28/10/2021
A131;20;137159211;Not delivered;A;ZKB;682230;AGROQUIMICA URANGA SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;122,400;122,400;KG;31/10/2021;682230;AGROQUIMICA URANGA SRL;C0000004478 Z11;28/10/2021
A131;10;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097029374;NEXT 22.6PWE C17 PWE COR RCMQ BG80UK AR;C049;1.498;1.498;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;20;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097072863;NEXT 25.8PWU R18 COR CT CMQL BG80UK AR;C049;1.091;1.091;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;30;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097071076;510PWU SPR PWU COR CT CMQL BG80UK AR;C344;630;630;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;40;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097070886;RFG22RRE R17 ERR COR CT RCMQ BG80UK AR;C049;164;164;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;50;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097026999;RFG22RR R21 RR COR RCMQ BG80UK AR;C344;137;137;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;60;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097029363;NEXT 22.6PWU SPR PWU COR RCMQ BG80UK AR;C344;1.119;1.235;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;80;137159194;Not delivered;A;ZVER;1245484;MSU SA;00097072867;NEXT 25.8PWU C16 COR CT CMQL BG80UK AR;C049;2.848;2.848;ZPB;03/09/2021;2260265;MSU SA;0000003589 Z16;01/09/2021
A131;10;137158257;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;1.500,000;1.500,000;L;30/10/2021;827375;RINDES Y CULTIVOS DAS S.A.;C0000004465 Z11;28/10/2021
A131;10;137158256;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;500,000;500,000;L;31/10/2021;1845236;RINDES Y CULTIVOS DAS S.A.;C0000004467 Z11;29/10/2021
A131;10;137157656;Not delivered;A;ZVER;1883779;ESTABELECIMIENTOS LA NEGRA SA;00099017479;RFG1RR C16 RR COR RCMQ BG80UK AR;C344;10;10;ZPB;03/09/2021;1912582;ESTABELECIMIENTOS LA NEGRA SA;Despacho 0529A000002;01/09/2021
A131;20;137157656;Not delivered;A;ZVER;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097070892;RFG22RRE C17 ERR COR CT RCMQ BG80UK AR;C049;440;440;ZPB;03/09/2021;1912582;ESTABELECIMIENTOS LA NEGRA SA;Despacho 0529A000002;01/09/2021
A131;30;137157656;Not delivered;A;ZVER;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097029374;NEXT 22.6PWE C17 PWE COR RCMQ BG80UK AR;C049;1.704;3.960;ZPB;03/09/2021;1912582;ESTABELECIMIENTOS LA NEGRA SA;Despacho 0529A000002;01/09/2021
A131;40;137157656;Not delivered;A;ZVER;1883779;ESTABELECIMIENTOS LA NEGRA SA;00097078735;BRV8380PWU C17 PWU COR CT RCMQ BG80 AR;C344;90;90;ZPB;03/09/2021;1912582;ESTABELECIMIENTOS LA NEGRA SA;Despacho 0529A000002;01/09/2021
A131;20;137157464;Not delivered;A;ZOR;421689;AGRICULTORES FEDERADOS;00000098714;PRESIDE BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;1762191;AGRICULTORES FEDERADOS;C0000004452 Z11;29/11/2021
A131;10;137157241;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;800,000;800,000;L;30/11/2021;1220382;AGROCOMERCIAL SUARDI SRL;C0000004440 Z11;26/11/2021
A131;10;137156939;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;3.600,000;3.600,000;L;30/10/2021;702672;COOP AGRICOLA GANADERA DE;C0000004434 Z11;28/10/2021
A131;20;137156939;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00000113039;TORDON24K BTLHPE4X5L ARG;C077;200,000;200,000;L;30/09/2021;702672;COOP AGRICOLA GANADERA DE;C0000004434 Z11;29/09/2021
A131;10;137156936;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;2.400,000;2.400,000;L;30/10/2021;2345571;COOP AGRICOLA GANADERA DE;C0000004433 Z11;28/10/2021
A131;40;137156936;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00000098714;PRESIDE BTLHPE4X5L ARG;C077;100,000;100,000;L;30/11/2021;2345571;COOP AGRICOLA GANADERA DE;C0000004433 Z11;29/11/2021
A131;50;137156645;Not delivered;A;ZKB;422082;DISTRIBUIDORA ROYJO SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;36,000;36,000;KG;30/11/2021;2245367;DISTRIBUIDORA ROYJO SRL;C0000004424 TRANSFER;29/11/2021
A131;10;137156547;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;100,800;100,800;KG;30/10/2021;1220382;AGROCOMERCIAL SUARDI SRL;C0000004421;27/10/2021
A131;20;137156496;Not delivered;A;ZKB;348756;AMBITO DAS S.A.;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;14.400,000;14.400,000;L;30/11/2021;10019708;AMBITO DAS SA;C0000004419 Z11;29/11/2021
A131;20;137156398;Not delivered;A;ZKB;348764;FEDEA S.A.;00097073522;PANZERGOLDLS IBC1000L ARG;C077;9.000,000;9.000,000;L;31/10/2021;1843799;FEDEA S.A.;C0000004410 TRANSFER;27/10/2021
A131;60;137156159;Not delivered;A;ZKB;811682;RIBOLDI SA;00000120534;PACTO PCHALM10X5X0.072KG ARG;C077;201,600;201,600;KG;30/10/2021;811682;RIBOLDI SA;C0000004404 Z11;28/10/2021
A131;10;137156078;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;12.000,000;12.000,000;L;30/10/2021;10019690;CEREALISTA MOLDES SA;C0000004400 Z11;28/10/2021
A131;10;137156068;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;30/10/2021;10019690;CEREALISTA MOLDES SA;C0000004399 Z11;28/10/2021
A131;10;137155298;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/10/2021;10019690;CEREALISTA MOLDES SA;C0000004391 Z11;28/10/2021
A131;10;137155059;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;600,000;600,000;L;30/11/2021;827374;DASER AGRO S.A.;C0000004390 TRANSFER;29/11/2021
A131;10;137154889;Not delivered;A;ZKB;827371;UBAJAY DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;1845222;UBAJAY DAS S.A.;C0000004321b TRANSFE;29/11/2021
A131;20;137152791;Not delivered;A;ZKB;1178476;PRODUCTORES DE GENERAL;00000113039;TORDON24K BTLHPE4X5L ARG;C077;300,000;300,000;L;30/09/2021;1178476;PRODUCTORES DE GENERAL;C0000004367 Z11;29/09/2021
A131;20;137152256;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;28,800;28,800;KG;31/10/2021;1840779;AGROCOMERCIAL SUARDI SRL;C0000004358 Z11;28/10/2021
A131;10;137151673;Not delivered;A;ZKB;1159304;AGROIDEAS SA;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;2.000,000;2.000,000;L;30/11/2021;2086026;AGROIDEAS SA;C0000004348 TRANSFER;26/11/2021
A131;30;137151673;Not delivered;A;ZKB;1159304;AGROIDEAS SA;00000113042;TORDOND30 PAILST20L ARG;C077;300,000;300,000;L;10/09/2021;2086026;AGROIDEAS SA;C0000004348 TRANSFER;08/09/2021
A131;20;137150973;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;105,600;105,600;KG;30/09/2021;1358971;AGRONORTE CEREALES SRL;C0000004311 Z11;29/09/2021
A131;30;137150968;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;36,000;36,000;KG;31/10/2021;1358971;AGRONORTE CEREALES SRL;C0000004307 Z11;28/10/2021
A131;20;137150967;Not delivered;A;ZKB;1358971;AGRONORTE CEREALES SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;105,600;105,600;KG;30/09/2021;1358971;AGRONORTE CEREALES SRL;C0000004309 Z11;29/09/2021
A131;20;137149872;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;3.000,000;3.000,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000004296 TRANSFER;28/10/2021
A131;10;137149862;Not delivered;A;ZVER;1601700;JUAMARITA SOCIEDAD ANONIMA;00097070890;RFG22RRE SPC ERR COR CT RCMQ BG80UK AR;C049;69;69;ZPB;10/11/2021;1601700;JUAMARITA SOCIEDAD ANONIMA;0000003415 Z11;08/11/2021
A131;30;137149862;Not delivered;A;ZVER;1601700;JUAMARITA SOCIEDAD ANONIMA;00097072861;NEXT 25.8PWU R16 COR CT CMQL BG80UK AR;C049;8;8;ZPB;10/11/2021;1601700;JUAMARITA SOCIEDAD ANONIMA;0000003415 Z11;08/11/2021
A131;40;137149862;Not delivered;A;ZVER;1601700;JUAMARITA SOCIEDAD ANONIMA;00097072866;NEXT 25.8PWU SPR COR CT CMQL BG80UK AR;C049;4.332;4.332;ZPB;10/11/2021;1601700;JUAMARITA SOCIEDAD ANONIMA;0000003415 Z11;08/11/2021
A131;50;137149862;Not delivered;A;ZVER;1601700;JUAMARITA SOCIEDAD ANONIMA;00097072869;NEXT 25.8PWU C18 COR CT CMQL BG80UK AR;C049;350;350;ZPB;10/11/2021;1601700;JUAMARITA SOCIEDAD ANONIMA;0000003415 Z11;08/11/2021
A131;60;137149862;Not delivered;A;ZVER;1601700;JUAMARITA SOCIEDAD ANONIMA;00097072863;NEXT 25.8PWU R18 COR CT CMQL BG80UK AR;C049;430;430;ZPB;10/11/2021;1601700;JUAMARITA SOCIEDAD ANONIMA;0000003415 Z11;08/11/2021
A131;40;137148119;Not delivered;A;ZKB;1431239;AGRONOMIA EL GALPON SA;00097050164;CURTAILM BTLFPE4X5L ARG;C077;600,000;600,000;L;31/10/2021;1431239;AGRONOMIA EL GALPON SA;C0000004275 Z11;27/10/2021
A131;10;137148117;Not delivered;A;ZKB;422110;AGROASA SA;00097050164;CURTAILM BTLFPE4X5L ARG;C077;1.700,000;1.700,000;L;30/11/2021;422110;AGROASA SA;C0000004274 Z11;26/11/2021
A131;20;137148007;Not delivered;A;ZKB;1380023;H J NAVAS Y CIA SACIA;00000113039;TORDON24K BTLHPE4X5L ARG;C077;300,000;300,000;L;30/09/2021;1380023;H J NAVAS Y CIA SACIA;C0000004270 Z11;29/09/2021
A131;10;137146309;Not delivered;A;ZKB;1236367;CATRIEL AGRONOMIA SRL;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;4.800,000;4.800,000;L;30/09/2021;1236367;CATRIEL AGRONOMIA SRL;C0000004252 Z11;29/09/2021
A131;20;137146309;Not delivered;A;ZKB;1236367;CATRIEL AGRONOMIA SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;36,000;36,000;KG;30/09/2021;1236367;CATRIEL AGRONOMIA SRL;C0000004252 Z11;29/09/2021
A131;10;137146298;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;144,000;144,000;KG;30/09/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000004251 Z11;30/09/2021
A131;20;137146294;Not delivered;A;ZKB;827375;RINDES Y CULTIVOS DAS S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;79,200;79,200;KG;30/09/2021;1845234;RINDES Y CULTIVOS DAS S.A.;C0000004250 Z11;29/09/2021
A131;50;137145033;Not delivered;A;ZKB;1362701;COMPANIA DE INSUMOS Y GRANOS;00000120534;PACTO PCHALM10X5X0.072KG ARG;C077;50,400;50,400;KG;30/10/2021;1362701;COMPANIA DE INSUMOS Y GRANOS;C0000004227 Z11;28/10/2021
A131;10;137144374;Not delivered;A;ZKB;348767;SUMIDAS JV S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;252,000;252,000;KG;30/11/2021;348767;SUMIDAS JV S.A.;C0000004223 Z11;29/11/2021
A131;50;137143587;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;960,000;960,000;L;31/10/2021;1873522;AGROEMPRESA COLON SA;C0000004211 TRANSFER;28/10/2021
A131;20;137141843;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097067279;TRANSFORM BAG24X300GR ARG;C077;216,000;216,000;KG;31/10/2021;827374;DASER AGRO S.A.;C0000004186 TRANSFER;28/10/2021
A131;70;137141825;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;400,000;400,000;L;30/11/2021;10012736;TERRAMAR S.A;C0000004185 TRANSFER;26/11/2021
A131;40;137140499;Not delivered;A;ZKB;646973;CEREALISTA MOLDES SA;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;140,000;140,000;L;30/09/2021;10019690;CEREALISTA MOLDES SA;C0000004173 Z11;29/09/2021
A131;10;137139916;Not delivered;A;ZKB;702672;COOP AGRICOLA GANADERA DE;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;2.400,000;2.400,000;L;30/09/2021;702672;COOP AGRICOLA GANADERA DE;C0000004151 Z11;29/09/2021
A131;50;137139653;Not delivered;A;ZVER;348763;DESAB S.A.;00097079259;BRV8472PWU SPC PWU COR CT CMQL BG80UK AR;C049;41;41;ZPB;03/09/2021;348763;DESAB S.A.;Fc Ant 0529A00001552;01/09/2021
A131;10;137139270;Not delivered;A;ZKB;348764;FEDEA S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;1.000,000;1.000,000;L;31/10/2021;1843799;FEDEA S.A.;C0000004147 TRANSFER;27/10/2021
A131;30;137139256;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097065296;MERITWGPACK CPKHPE 4X(1.4+0.1)KG ARG;C077;8;8;UNT;30/12/2021;2085119;AGRUPACION CAMPONUEVO SA;C0000004144 Z11;28/12/2021
A131;31;137139256;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097062225;MERITWG BTLHPE4X1.4KG ARG;C077;44,800;44,800;KG;30/12/2021;2085119;AGRUPACION CAMPONUEVO SA;C0000004144 Z11;28/12/2021
A131;32;137139256;Not delivered;A;ZKB;1191172;AGRUPACION CAMPONUEVO SA;00097062196;METSULFURON PCKLAM0.1KG ARG;C077;3,200;3,200;KG;30/12/2021;2085119;AGRUPACION CAMPONUEVO SA;C0000004144 Z11;28/12/2021
A131;70;137138958;Not delivered;A;ZVER;1362701;COMPANIA DE INSUMOS Y GRANOS;00097079281;BRV8472PWU C16 PWU COR CT CMQL BG80UK AR;C049;110;110;ZPB;04/09/2021;1569500;COMPANIA DE INSUMOS Y GRANOS;Fc ant 0529A00001545;02/09/2021
A131;80;137138958;Not delivered;A;ZVER;1362701;COMPANIA DE INSUMOS Y GRANOS;00097079282;BRV8472PWU C17 PWU COR CT CMQL BG80UK AR;C049;300;300;ZPB;04/09/2021;1569500;COMPANIA DE INSUMOS Y GRANOS;Fc ant 0529A00001545;02/09/2021
A131;90;137138958;Not delivered;A;ZVER;1362701;COMPANIA DE INSUMOS Y GRANOS;00097079259;BRV8472PWU SPC PWU COR CT CMQL BG80UK AR;C049;50;50;ZPB;04/09/2021;1569500;COMPANIA DE INSUMOS Y GRANOS;Fc ant 0529A00001545;02/09/2021
A131;50;137138876;Not delivered;A;ZKB;1431239;AGRONOMIA EL GALPON SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;86,400;86,400;KG;31/10/2021;1431239;AGRONOMIA EL GALPON SA;C0000004130 Z11;27/10/2021
A131;30;137138446;Not delivered;A;ZKB;421706;AGROEMPRESA COLON SA;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;1.720,000;1.720,000;L;31/10/2021;421706;AGROEMPRESA COLON SA;C0000004125 TRANSFER;28/10/2021
A131;20;137138445;Not delivered;A;ZKB;1077555;NORTE FERTIL SRL;00097063787;PASTARGOLD BTLHPE10L ARG;C077;1.200,000;1.200,000;L;31/10/2021;1077555;NORTE FERTIL SRL;C0000004124 TRANSFER;28/10/2021
A131;20;137138379;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;2.000,000;2.000,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000004121 VICTORIA;28/10/2021
A131;40;137138068;Not delivered;A;ZKB;10017153;DARIO MIGUEL TURLETTI;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;1.500,000;1.500,000;L;31/10/2021;10017522;DARIO MIGUEL TURLETTI;C0000004119 TRANSFER;27/10/2021
A131;20;137136731;Not delivered;A;ZKB;348764;FEDEA S.A.;00097073522;PANZERGOLDLS IBC1000L ARG;C077;9.000,000;9.000,000;L;31/10/2021;1843795;FEDEA S.A.;C0000004105 TRANSFER;28/10/2021
A131;50;137136684;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;2.000,000;2.000,000;L;31/10/2021;827374;DASER AGRO S.A.;C0000004102 TRANSFER;28/10/2021
A131;30;137136356;Not delivered;A;ZKB;827369;TERRAMAR JV S.A.;00097050164;CURTAILM BTLFPE4X5L ARG;C077;1.540,000;1.540,000;L;31/10/2021;10012736;TERRAMAR S.A;C0000004099 TRANSFER;27/10/2021
A131;60;137136354;Not delivered;A;ZKB;1116165;NAIKA SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;108,000;108,000;KG;31/10/2021;1116165;NAIKA SA;C0000004098 TRANSFER;27/10/2021
A131;70;137136354;Not delivered;A;ZKB;1116165;NAIKA SA;00000122767;TRACERNATURALYT BTLHPE4X4X1L EXARG;C077;48,000;48,000;L;31/10/2021;1116165;NAIKA SA;C0000004098 TRANSFER;27/10/2021
A131;10;137136043;Not delivered;A;ZOR;1981418;GRUPO AGROS FORMOSA SA;00097063787;PASTARGOLD BTLHPE10L ARG;C077;100,000;100,000;L;31/10/2021;1981418;GRUPO AGROS FORMOSA SA;C0000004088 Z11;28/10/2021
A131;20;137134741;Not delivered;A;ZKB;827371;UBAJAY DAS S.A.;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;340,000;340,000;L;30/11/2021;1845222;UBAJAY DAS S.A.;C0000004070 TRANSFER;29/11/2021
A131;10;137133797;Not delivered;A;ZKB;2104694;COOPERATIVA AGRICOLA GANADERA;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;600,000;600,000;L;30/10/2021;2104694;COOPERATIVA AGRICOLA GANADERA;C0000004065 Z11;28/10/2021
A131;10;137133791;Not delivered;A;ZKB;2104694;COOPERATIVA AGRICOLA GANADERA;00011118107;LONTREL3A BTLHPE4X5L ARG;C077;500,000;500,000;L;30/10/2021;2104694;COOPERATIVA AGRICOLA GANADERA;C0000004063 Z11;28/10/2021
A131;20;137133791;Not delivered;A;ZKB;2104694;COOPERATIVA AGRICOLA GANADERA;00000113039;TORDON24K BTLHPE4X5L ARG;C077;500,000;500,000;L;30/09/2021;2104694;COOPERATIVA AGRICOLA GANADERA;C0000004063 Z11;29/09/2021
A131;10;137132889;Not delivered;A;ZOR;2400491;GRUPO ABS S.R.L.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;500,000;500,000;L;31/10/2021;2400491;GRUPO ABS S.R.L.;C0000004054 Z11;27/10/2021
A131;10;137132478;Not delivered;A;ZKB;421728;AGRONORT SA;00000098714;PRESIDE BTLHPE4X5L ARG;C077;1.500,000;1.500,000;L;30/11/2021;421728;AGRONORT SA;C0000004047 Z11;29/11/2021
A131;50;137131244;Not delivered;A;ZKB;1077555;NORTE FERTIL SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;21,600;21,600;KG;31/10/2021;1077555;NORTE FERTIL SRL;C0000004044 TRANSFER;28/10/2021
A131;20;137129437;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;600,000;600,000;L;31/10/2021;1220382;AGROCOMERCIAL SUARDI SRL;C0000004022 Z11;27/10/2021
A131;40;137128886;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097063787;PASTARGOLD BTLHPE10L ARG;C077;1.000,000;1.000,000;L;31/10/2021;1220382;AGROCOMERCIAL SUARDI SRL;C0000004013 Z11;27/10/2021
A131;50;137128886;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;1.600,000;1.600,000;L;31/10/2021;1220382;AGROCOMERCIAL SUARDI SRL;C0000004013 Z11;27/10/2021
A131;40;137128885;Not delivered;A;ZKB;1220382;AGROCOMERCIAL SUARDI SRL;00097063787;PASTARGOLD BTLHPE10L ARG;C077;1.000,000;1.000,000;L;31/10/2021;1843166;AGROCOMERCIAL SUARDI SRL;C0000004012 Z11;27/10/2021
A131;10;137127488;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097066455;CLINCHEREC BTLCOX20L ARG;C077;3.000,000;3.000,000;L;25/09/2021;827374;DASER AGRO S.A.;C0000003886 TRANSFER;23/09/2021
A131;50;137127488;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00097023522;LOYANT BTLCOX20L ARG;C077;3.620,000;3.620,000;L;10/09/2021;827374;DASER AGRO S.A.;C0000003886 TRANSFER;09/09/2021
A131;10;137127248;Not delivered;A;ZOR;249737;RUTILAN SA;00000284024;TORDON101M BTLHPE20L URY;C077;2.000,000;2.000,000;L;28/06/2021;249737;RUTILAN SA;21 - 4391;28/06/2021
A131;20;137126750;Not delivered;A;ZKB;676052;TOMAS HNOS Y CIA SA;00000098714;PRESIDE BTLHPE4X5L ARG;C077;400,000;400,000;L;30/09/2021;676052;TOMAS HNOS Y CIA SA;C0000003801 Z11;29/09/2021
A131;10;137125944;Not delivered;A;ZOR;1519556;INSUMOS DEL CENTRO SA;00097059701;ENLIST BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;1519556;INSUMOS DEL CENTRO SA;C0000003774 Z02;29/11/2021
A131;10;137125938;Not delivered;A;ZKB;698907;AGRO MATORRALES SA;00097050308;PANZERGOLDLS BTLHPE20L ARG;C077;21.600,000;21.600,000;L;30/11/2021;698907;AGRO MATORRALES SA;C0000003773 TRANSFER;29/11/2021
A131;10;137124981;Not delivered;A;ZVER;422240;ANDREOLI SA;00097072861;NEXT 25.8PWU R16 COR CT CMQL BG80UK AR;C049;1.063;1.063;ZPB;10/10/2021;422240;ANDREOLI SA;0000002911 Z11;05/10/2021
A131;20;137124981;Not delivered;A;ZVER;422240;ANDREOLI SA;00097071071;510PWU R16 PWU COR CT CMQL BG80UK AR;C344;417;417;ZPB;10/10/2021;422240;ANDREOLI SA;0000002911 Z11;08/10/2021
A131;50;137124981;Not delivered;A;ZVER;422240;ANDREOLI SA;00097079255;BRV8472PWU R16 PWU COR CT CMQL BG80UK AR;C049;208;256;ZPB;10/10/2021;422240;ANDREOLI SA;0000002911 Z11;05/10/2021
A131;70;137124981;Not delivered;A;ZVER;422240;ANDREOLI SA;00099017480;RFG1RR C17 RR COR RCMQ BG80UK AR;C344;187;187;ZPB;10/10/2021;422240;ANDREOLI SA;0000002911 Z11;08/10/2021
A131;20;137124373;Not delivered;A;ZKB;827374;DASER AGRO S.A.;00099069588;QUINTALXTRA BTLHPE4X5L ARG;C077;300,000;300,000;L;30/11/2021;1843678;DASER AGRO S.A.;C0000003709 TRANSFER;26/11/2021
A131;60;137124304;Not delivered;A;ZKB;430654;FELIX MENENDEZ SRL;00097063787;PASTARGOLD BTLHPE10L ARG;C077;500,000;500,000;L;30/11/2021;430654;FELIX MENENDEZ SRL;C0000003704 TRANSFER;29/11/2021
A131;20;137123424;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;7,200;7,200;KG;08/09/2021;1274337;TERRAMAR JV S.A.;OC100355011-C3684 Z1;06/09/2021
A131;20;137123420;Not delivered;A;ZOR;750070;ADECO AGROPECUARIA SA;00097067279;TRANSFORM BAG24X300GR ARG;C077;7,200;7,200;KG;08/09/2021;1912526;ADECO AGROPECUARIA SA;OC100355011-C3684 Z1;06/09/2021
A131;10;137123224;Not delivered;A;ZKB;827371;UBAJAY DAS S.A.;00097063787;PASTARGOLD BTLHPE10L ARG;C077;1.500,000;1.500,000;L;31/10/2021;1845222;UBAJAY DAS S.A.;C0000003693 TRANSFER;28/10/2021
A131;20;137122637;Not delivered;A;ZKB;422032;COOPERATIVA AGRARIA TRES;00097059701;ENLIST BTLHPE20L ARG;C077;10.800,000;10.800,000;L;31/10/2021;422032;COOPERATIVA AGRARIA TRES;C0000003680 Z11;27/10/2021
A131;10;137119014;Not delivered;A;ZVER;1309810;EL PARQUE PAPAS SRL;00097067279;TRANSFORM BAG24X300GR ARG;C077;14,400;14,400;KG;30/09/2021;1309810;EL PARQUE PAPAS SRL;C003563 Z11 - DESPAC;28/09/2021
A131;10;137117881;Not delivered;A;ZVER;10014899;AGRO NEROS  S.A;00097071496;NEXT22.6PWUE C17 COR CT CMQL BG80UK AR;C344;100;103;ZPB;06/09/2021;10015103;AGRO NEROS S.A;0000002782 Z28;02/09/2021
A131;20;137117791;Not delivered;A;ZKB;764845;SANTIAGO DUGAN TROCELLO SRL;00097063787;PASTARGOLD BTLHPE10L ARG;C077;200,000;200,000;L;31/10/2021;764845;SANTIAGO DUGAN TROCELLO SRL;C0000003562 TRANSFER;28/10/2021
A131;70;137114311;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00097067279;TRANSFORM BAG24X300GR ARG;C077;7,200;7,200;KG;31/10/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000003500 Z11;28/10/2021
A131;80;137114311;Not delivered;A;ZKB;693960;COOPERATIVA AGRICOLA GANADERA;00097063786;PASTARGOLD BTLHPE4X5L ARG;C077;100,000;100,000;L;31/10/2021;693960;COOPERATIVA AGRICOLA GANADERA;C0000003500 Z11;28/10/2021
